@保育所,タイトル,施設の類型,利用定員,預入開始_平日,引き取り終了_平日,TEL,所在地,geo:lat,geo:long,公民,設置主体,特別保育の実施状況,受入開始年齢,受入年終了年齢
直来保育園,保育所,90,7:30,19:30,881-4750,瑞穂区直来町5-2,35.1302736,136.925967,公立,名古屋市,延長保育,6ヶ月,5歳
よつ葉こども園,保育所型認定こども園,93,7:15,19:15,795-1588,守山区瀬古一丁目220番2,35.1955662,136.9650369,民間,社会福祉法人,延長保育,6ヶ月,5歳
森孝保育園,保育所,90,7:30,19:30,771-3100,守山区森孝一丁目1144,35.193798,137.0045416,公立,名古屋市,延長保育,6ヶ月,5歳
葵保育園,保育所,90,7:15,19:15,938-3390,東区筒井一丁目12-38,35.1776506,136.9273627,民間,社会福祉法人,延長保育,6ヶ月,5歳
スクルドエンジェル保育室あらこ園,小規模保育事業Ｂ型,18,7:30,18:30,398-6882,中川区中郷五丁目52,35.1324427,136.8492613,民間,株式会社,none,6ヶ月,2歳
名広愛児園,保育所,148,7:30,19:30,731-2131,昭和区車田町1-11,35.1582085,136.9217888,民間,社会福祉法人,延長保育+入所予約,産休あけ,5歳
ぽかぽか保育室大宝,小規模保育事業Ｂ型,15,7:30,18:30,684-7234,熱田区大宝4-12-8,35.1382798,136.9029022,民間,株式会社,none,6ヶ月,2歳
すずの森保育園,保育所,54,7:45,19:45,701-8112,名東区高間町64,35.1534448,136.9954661,民間,社会福祉法人,延長保育,6ヶ月,3歳
小規模保育事業“えがお”,小規模保育事業Ａ型,10,7:30,18:30,791-2808,守山区西新20番11号,35.2104938,136.9387968,民間,社会福祉法人,none,6ヶ月,2歳
小規模保育事業保育ルームルナⅠ徳川,小規模保育事業Ｂ型,15,7:30,18:30,938-0020,東区徳川町一丁目10ｰ35,35.1822685,136.9357619,民間,社会福祉法人,none,6ヶ月,2歳
島田第二保育園,保育所,120,7:30,18:00,802-5277,天白区大根町57,35.1113644,137.0014577,公立,名古屋市,none,6ヶ月,5歳
春風ピッコロ保育園,保育所,50,7:30,19:30,753-6008,千種区春岡二丁目5-9,35.1580628,136.951825,民間,社会福祉法人,延長保育,6ヶ月,3歳
マーマこととも保育園もりやま,保育所,60,7:30,19:30,796-0081,守山区瀬古東三丁目2103,35.2036609,136.957268,民間,株式会社,延長保育,6ヶ月,5歳
五条保育園,保育所,90,7:30,19:30,691-2255,南区五条町3-1,35.088406,136.9382667,公立,名古屋市,延長保育,6ヶ月,5歳
ちゃいれっく東別院駅前保育園,保育所,60,7:00,19:00,228-8605,中区平和一丁目1-20,35.1748693,136.8985933,民間,株式会社,延長保育,6ヶ月,5歳
烏森保育園,保育所,90,7:30,19:30,481-2377,中村区烏森町8-937,35.1643606,136.8414877,公立,名古屋市,延長保育,6ヶ月,5歳
認定こども園高蔵幼児園,保育所型認定こども園,430,7:45,18:00,671-3570,熱田区尾頭町3-19,35.1351606,136.9001831,民間,宗教法人,none,10か月,5歳
ぽかぽか保育室山腰,小規模保育事業Ｂ型,10,7:30,18:30,883-8300,緑区鳴海町山腰28,35.0733102,136.949138,民間,株式会社,none,6ヶ月,2歳
ほほえみ保育園,保育所,110,7:00,19:00,902-6001,北区楠4丁目422,35.2300518,136.9064103,民間,社会福祉法人,延長保育,産休あけ,5歳
永信保育園,保育所,113,7:00,20:00,571-0924,中村区名駅二丁目37-1,35.1628558,136.8620664,民間,社会福祉法人,延長保育+一時保育+子育て支援センター+入所予約,産休あけ,5歳
愛厚昭和荘保育園,保育所,150,7:15,19:15,761-9758,昭和区向山町1-54,35.1469496,136.934788,民間,社会福祉法人,延長保育+入所予約,産休あけ,5歳
ちいさなおうちえん中村,小規模保育事業Ａ型,10,7:30,18:30,482-9538,中村区牛田通3丁目9番2号,35.154693,136.8649443,民間,株式会社,none,6ヶ月,2歳
保育室くれよん,小規模保育事業Ｃ型,15,7:30,18:30,483-0620,中村区大秋町一丁目1番地,35.1480283,136.8985551,民間,特定非営利活動法人,none,6ヶ月,2歳
千代田橋保育園,保育所,90,7:30,19:30,723-2775,千種区千代田橋二丁目5-12,35.1874472,136.9716675,公立,名古屋市,延長保育,6ヶ月,5歳
平池保育園,保育所,90,7:30,19:30,451-8997,中村区太閤一丁目17-9,35.1649919,136.8685713,公立,名古屋市,延長保育,6ヶ月,5歳
幼保連携型認定こども園道徳保育園,幼保連携型認定こども園,366,7:00,19:00,692-4001,南区観音町6-20,35.0988153,136.90792,民間,社会福祉法人,延長保育+入所予約,産休あけ,5歳
しおみが丘保育園,保育所,130,7:30,19:30,680-7225,緑区潮見が丘一丁目48-1,35.08306,136.9600649,民間,社会福祉法人,延長保育+一時保育+子育て支援センター+入所予約,産休あけ,5歳
中志段味保育園,保育所,90,7:30,18:00,736-0467,守山区大字中志段味字宮前1174,35.2503549,137.0265127,公立,名古屋市,none,6ヶ月,5歳
保育室てとろっこ,小規模保育事業Ｂ型,15,7:30,18:30,918-7600,北区上飯田北町二丁目60番地の1,35.1945736,136.9320562,民間,特定非営利活動法人,none,6ヶ月,2歳
柳保育園,保育所,190,7:45,18:00,471-7842,中村区高須賀町24,35.1566983,136.8641999,民間,宗教法人,none,8か月,5歳
若草保育園,保育所,90,7:00,19:00,791-2622,守山区東山町1-6,35.2076232,136.9783829,民間,社会福祉法人,延長保育+入所予約,産休あけ,5歳
新瑞幼児園,保育所,120,8:00,18:00,851-0663,瑞穂区姫宮町2-48,35.1228658,136.9274198,民間,個人,none,1歳,5歳
ななくさ保育園,保育所,60,7:00,19:00,833-7811,瑞穂区井の元町168,35.1155098,136.9584118,民間,社会福祉法人,延長保育,6ヶ月,5歳
オリーブの実保育園,保育所,60,7:30,19:30,834-3700,天白区八事天道301,35.11593,136.9834206,民間,社会福祉法人,延長保育,6ヶ月,5歳
本地第二保育園,保育所,90,7:30,18:00,772-7896,守山区本地が丘1108,35.1981148,137.0233554,公立,名古屋市,none,6ヶ月,5歳
わんぱく保育園,保育所,60,7:30,19:30,720-6186,港区春田野二丁目3101,35.117534,136.8605719,民間,社会福祉法人,延長保育,6ヶ月,5歳
たかなしの森保育園,保育所,60,7:15,19:15,462-1831,中村区横井一丁目129,35.1482238,136.8357868,民間,社会福祉法人,延長保育,産休あけ,5歳
船方保育園,保育所,140,7:45,18:00,661-0828,熱田区四番二丁目8-3,35.1408349,136.901019,民間,個人,none,6ヶ月,5歳
稲葉地保育園,保育所,310,7:15,19:15,411-9557,中村区稲葉地町3-20,35.1625196,136.8579474,民間,社会福祉法人,延長保育+入所予約,6ヶ月,5歳
衆善会夜間保育園,保育所,20,11:00,1:00,243-5037,中区新栄三丁目33-11,35.1653465,136.9245133,民間,社会福祉法人,延長保育+夜間保育,8ヶ月,5歳
徳風幼児園,保育所,100,7:30,19:30,981-3246,北区辻町4-5,35.2057859,136.9252037,民間,宗教法人,入所予約+延長保育,産休あけ,5歳
香流保育園,保育所型認定こども園,416,7:00,19:00,771-6101,名東区神月町604,35.1562753,137.008423,民間,社会福祉法人,延長保育+入所予約,産休あけ,5歳
こすもす保育園,保育所,100,7:00,20:00,834-0081,瑞穂区初日町2-26,35.1339183,136.9436681,民間,社会福祉法人,延長保育+子育て支援センター+入所予約+休日保育,産休あけ,5歳
滝の水保育園,幼保連携型認定こども園,179,7:15,19:15,896-3223,緑区滝ノ水一丁目301,35.0615752,136.9407165,民間,社会福祉法人,延長保育+入所予約,産休あけ,5歳
中村保育園,保育所,286,7:00,20:00,482-4020,中村区中村町加藤屋敷3,35.1551287,136.8501153,民間,社会福祉法人,延長保育+子育て支援センター+入所予約+休日保育,産休あけ,5歳
小規模保育事業保育ルームルナⅣ新栄,小規模保育事業Ｂ型,15,7:30,18:30,263-0251,中区新栄二丁目9番5号,35.1690708,136.9219468,民間,社会福祉法人,none,6ヶ月,2歳
小規模保育事業ソラーナほんじん,小規模保育事業Ａ型,15,7:30,18:30,485-8841,中村区十王町2丁目20番地,35.1798759,136.8682322,民間,社会福祉法人,none,6ヶ月,2歳
愛厚つみき保育園,保育所,30,7:30,18:30,471-5516,中村区道下町4-12-3,35.1717297,136.8636604,民間,社会福祉法人,none,産休あけ,2歳
おりーぶ保育室,家庭的保育事業,5,7:30,18:30,N/A,天白区保呂町,35.1188098,136.9696773,民間,個人,none,6ヶ月,2歳
ヒルズウォーク徳重園,小規模保育事業Ｂ型,15,7:30,18:30,879-6866,緑区鳴海町字徳重18-44,35.0943886,136.9992084,民間,有限会社,none,6ヶ月,2歳
富田第一保育園,保育所,100,7:30,19:30,431-6725,中川区富田町大字千音寺字西福正3556,35.1537894,136.8133415,公立,名古屋市,延長保育,6ヶ月,5歳
さくらのこ保育園,保育所,100,7:30,19:30,883-9527,南区鳥栖二丁目1-12,35.1092672,136.9259149,民間,学校法人,延長保育,6ヶ月,3歳
篠原保育園,保育所,276,7:30,18:30,363-0550,中川区上脇町2-10,35.1362177,136.8721555,民間,宗教法人,一時保育+入所予約,産休あけ,5歳
辰巳幼児園,保育所,150,7:00,19:00,652-1921,港区辰巳町3-31,35.0998999,136.8433416,民間,宗教法人,延長保育+入所予約,産休あけ,5歳
白鳩保育園,保育所,111,7:15,19:15,661-1031,港区辰巳町12-13,35.1021417,136.8546124,民間,宗教法人,延長保育,6ヶ月,5歳
椙山女学園大学附属保育園,保育所,30,7:30,19:30,761-5590,千種区山添町2丁目2,35.1634343,136.9512749,民間,学校法人,延長保育,6ヶ月,2歳
マナ保育園,保育所,156,7:00,19:00,629-6686,緑区大高町字殿山1-1,35.0561566,136.9563318,民間,社会福祉法人,延長保育+一時保育,6ヶ月,5歳
ひおき保育園,保育所,120,7:00,19:00,331-2880,中川区西日置一丁目5-14,35.1221524,136.8442986,民間,社会福祉法人,延長保育,6ヶ月,5歳
大和保育園,保育所,120,7:00,19:00,903-4747,北区大我麻町277,35.2283107,136.9162178,民間,社会福祉法人,延長保育+子育て支援センター+入所予約,産休あけ,5歳
あかつき三の丸保育園,保育所,30,7:00,19:00,218-7716,中区三の丸一丁目7-6,35.1785096,136.8982332,民間,社会福祉法人,延長保育,産休明け,3歳
スクルドエンジェル保育室太平通園,小規模保育事業Ｂ型,18,7:30,18:30,655-5881,中川区太平通四丁目8,35.1341929,136.8694865,民間,株式会社,none,6ヶ月,2歳
こぐま,家庭的保育事業,3,8:30,16:30,N/A,中川区かの里,35.1266024,136.870548,民間,個人,none,6ヶ月,2歳
清瀧保育園,保育所,110,7:15,19:15,951-7463,東区白壁二丁目5-7,35.1873784,136.9608596,民間,宗教法人,延長保育+一時保育,12ヶ月,5歳
南陽第三保育園,保育所,90,7:30,18:00,301-8903,港区新茶屋5-2004,35.1070598,136.8323593,公立,名古屋市,none,6ヶ月,5歳
にじが丘保育園,保育所,90,7:30,18:00,782-0411,名東区にじが丘3-17,35.1424055,137.0204804,公立,名古屋市,none,6ヶ月,5歳
藤の宮保育園,保育所,90,7:30,19:30,551-6880,西区栄生一丁目24-24,35.1952871,136.923457,公立,名古屋市,延長保育+子育て支援センター,6ヶ月,5歳
誓成保育園,保育所,120,7:15,19:15,661-0237,港区津金一丁目12-3,35.0999428,136.8838034,民間,宗教法人,延長保育+一時保育,6ヶ月,5歳
こひつじ保育室,家庭的保育事業,3,8:30,16:30,N/A,天白区天白町大字八事字山田,35.1101911,136.9597952,民間,個人,none,6ヶ月,2歳
とくしげ太陽保育園,保育所,60,7:00,19:00,848-6991,緑区鳴海町字徳重18番122,35.0951357,136.9999639,民間,社会福祉法人,延長保育,6ヶ月,5歳
リーゴ正保保育園,保育所,75,7:30,19:30,381-7555,港区正保町3丁目52,35.112056,136.8181467,民間,一般財団法人,延長保育,6ヶ月,5歳
白金保育園,保育所,120,7:30,19:30,881-3021,昭和区白金一丁目20-24,35.1519604,136.8991616,公立,名古屋市,延長保育+子育て支援センター+入所予約,産休あけ,5歳
千草保育園,幼保連携型認定こども園,175,7:00,19:00,722-2648,千種区下方町3-3-1,35.1797128,136.9539603,民間,社会福祉法人,延長保育+一時保育+子育て支援センター+入所予約,産休あけ,5歳
和進館保育園,保育所,224,7:00,19:00,791-2808,守山区長栄20-10,35.2109381,136.931878,民間,社会福祉法人,延長保育+一時保育+子育て支援センター+入所予約,産休あけ,5歳
はなのこ保育室,小規模保育事業Ａ型,10,7:30,18:30,733-7622,千種区吹上一丁目2番15号,35.1861207,136.9851998,民間,社会福祉法人,none,6ヶ月,2歳
保育室ぺんぎん,家庭的保育事業,3,8:00,19:00,N/A,緑区神沢二丁目,35.0802873,136.9913209,民間,個人,none,6ヶ月,2歳
みよし保育園,保育所,90,7:00,22:00,622-6665,緑区大高町字道円坊13-1,35.0978611,137.0211168,民間,社会福祉法人,延長保育,産休あけ,5歳
東起保育園,保育所,144,8:00,17:45,382-8312,中川区東起町2-17,35.1578017,136.8901667,民間,個人,none,10ヶ月,5歳
のぎく保育園,保育所,90,7:15,20:15,653-3952,熱田区一番二丁目46-16,35.1231596,136.9060581,民間,社会福祉法人,延長保育+子育て支援センター+入所予約+休日保育,産休あけ,5歳
大野保育園,保育所,90,7:30,19:30,914-2996,北区大野町5-1-1,35.1997119,136.9329282,公立,名古屋市,延長保育,6ヶ月,5歳
千音寺すみれ保育園,保育所,160,7:00,19:00,432-3131,中川区富田町大字千音寺字赤星裏4559,35.1528296,136.8754794,民間,社会福祉法人,延長保育,産休明け,5歳
キッズアカデミーこぐま園,小規模保育事業Ｂ型,15,7:30,18:30,701-7088,名東区上社3丁目1807番地,35.1789937,136.9796476,民間,合同会社,none,6ヶ月,2歳
ニチイキッズ浄心保育室,小規模保育事業Ｂ型,14,7:30,18:30,522-1055,西区上名古屋三丁目25番15号,35.1907224,136.8943991,民間,株式会社,none,6ヶ月,2歳
川中保育園,保育所,120,7:00,19:00,914-9607,北区中切町2-64-1,35.2151395,136.9074609,民間,社会福祉法人,延長保育+一時保育+入所予約,産休あけ,5歳
猪高保育園,保育所,90,7:30,19:30,701-0041,名東区上社四丁目262,35.170151,137.0082949,公立,名古屋市,延長保育,6ヶ月,5歳
野並保育園,保育所,302,7:15,19:15,895-5225,天白区福池二丁目340,35.1060784,136.9855485,民間,社会福祉法人,延長保育+入所予約,産休あけ,5歳
明円ひかり園,保育所,90,7:30,19:30,613-8472,南区明円町183,35.110804,136.9416246,民間,社会福祉法人,延長保育,6ヶ月,5歳
スター保育園,保育所,40,7:00,19:00,936-0121,東区代官町24-5,35.1774199,136.9240991,民間,社会福祉法人,延長保育,産休あけ,3歳
はざま保育園,保育所,90,7:30,19:30,621-4300,緑区南陵401,35.0476693,136.9676145,公立,名古屋市,延長保育,6ヶ月,5歳
めいほくつぼみ保育室,小規模保育事業Ａ型,10,7:30,18:30,911-1627,北区御成通3丁目20番地の4,35.1999201,136.9301979,民間,社会福祉法人,none,6ヶ月,2歳
アスクなるこ保育園,保育所,60,7:30,19:30,899-3773,緑区鳴子町4-43,35.09609,136.9685863,民間,株式会社,延長保育,6ヶ月,5歳
あいかわ保育園,保育所,60,7:00,22:00,891-1050,緑区相川一丁目133,35.1014951,136.9694084,民間,社会福祉法人,延長保育,産休あけ,5歳
きよすみ保育園,保育所,240,7:15,19:15,621-1778,緑区鳴海町字有松裏138-1,35.0782034,136.9788914,民間,社会福祉法人,延長保育,8ヶ月,5歳
小規模保育事業ソラーナつゆはし,小規模保育事業Ｂ型,15,7:30,18:30,398-5486,中川区露橋1-24-18,35.1528568,136.8861087,民間,社会福祉法人,none,6ヶ月,2歳
瀬古保育園,保育所,110,7:30,18:00,793-4525,守山区瀬古東一丁目125,35.2062296,136.9970561,公立,名古屋市,none,6ヶ月,5歳
幼保連携型認定こども園名古屋東幼稚園,幼保連携型認定こども園,230,7:30,19:30,701-3191,名東区亀の井二丁目210,35.1639405,136.9994961,民間,学校法人,延長保育,6ヶ月,5歳
やしろ保育園,保育所,60,7:00,19:00,747-5695,名東区社が丘三丁目106,35.1792418,137.0162241,民間,学校法人,延長保育,6ヶ月,5歳
一本松保育園,保育所,100,7:30,19:30,803-3158,天白区一本松一丁目517,35.1396466,136.9874835,公立,名古屋市,延長保育,6ヶ月,5歳
池内わらべ保育園,保育所,102,7:15,19:15,853-3820,昭和区明月町3-6-2,35.1433259,136.9584026,民間,社会福祉法人,延長保育+一時保育,産休あけ,5歳
しらほ宮根台保育園,保育所,40,7:15,19:15,768-5316,千種区宮根台一丁目5-6,35.1868038,136.9813195,民間,社会福祉法人,延長保育,産休あけ,3歳
ぴよぴよ自由ヶ丘,小規模保育事業Ｂ型,9,7:30,18:30,778-9904,千種区霞ヶ丘2-5-3,35.1787737,136.9470776,民間,株式会社,none,6ヶ月,2歳
宝保育園,保育所,120,7:30,18:00,611-4754,南区浜田町4-120,35.0878168,136.9271983,公立,名古屋市,子育て支援センター+入所予約,産休あけ,5歳
まこと幼児園,保育所,80,7:00,19:00,835-1808,昭和区滝川町17-10,35.1451841,136.9612385,民間,宗教法人,延長保育,2歳,5歳
愛厚大曽根保育園,保育所,70,7:30,18:30,981-0644,北区芦辺町3-5-5,35.1933514,136.9285955,民間,社会福祉法人,none,産休あけ,5歳
フェアリー保育園,保育所,30,7:00,19:00,797-8587,守山区竜泉寺二丁目301,35.2201048,136.9842989,民間,社会福祉法人,延長保育,4ヶ月,2歳
梅森坂保育園,保育所,110,7:30,19:30,702-2020,名東区梅森坂四丁目102,35.1577745,136.990586,公立,名古屋市,延長保育+一時保育,6ヶ月,5歳
健生保育園,保育所,20,7:30,19:30,217-5004,緑区神沢二丁目1408番地,35.095599,136.982699,民間,株式会社,延長保育,6ヶ月,5歳
ニチイキッズ吉津保育室,小規模保育事業Ｂ型,10,7:30,18:30,462-8787,中川区吉津三丁目1004番地,35.1550404,136.8726741,民間,株式会社,none,6ヶ月,2歳
さくら保育園,保育所,60,7:00,19:00,753-7214,昭和区鶴羽町1-28-1,35.1434526,136.9267721,民間,社会福祉法人,延長保育,産休あけ,5歳
子供の家保育園,保育所,250,7:30,18:00,623-3981,緑区大高町字鷲津5,35.0706437,136.941747,民間,社会福祉法人,none,6ヶ月,5歳
名古屋植田ケ丘保育園,保育所,110,7:00,19:00,801-7581,天白区植田本町二丁目1310,35.1329366,136.9942775,民間,社会福祉法人,延長保育+子育て支援センター+入所予約,産休あけ,5歳
水広保育園,保育所,128,7:15,19:15,879-5225,緑区鳴海町字大清水69-1060,35.0765352,136.9997061,民間,社会福祉法人,延長保育+入所予約,産休あけ,5歳
山下保育園,保育所,90,7:30,19:30,791-6934,守山区森宮町125,35.0978821,136.9040343,公立,名古屋市,延長保育+子育て支援センター,6ヶ月,5歳
ひまわり保育園,保育所,60,7:15,19:15,733-7622,昭和区鶴舞町65,35.1508026,136.9531362,民間,社会福祉法人,延長保育,産休あけ,5歳
小規模保育事業ソラーナいりなか,小規模保育事業Ｂ型,15,7:30,18:30,753-7874,昭和区川名山町1-81-1,35.1467617,136.9639327,民間,社会福祉法人,none,6ヶ月,2歳
アイン千種保育室,小規模保育事業Ａ型,10,7:30,18:30,721-4158,千種区北千種三丁目2,35.1720576,136.9406006,民間,株式会社,none,6ヶ月,2歳
東丘保育園,保育所,100,7:30,19:30,622-0502,緑区鳴海町姥子山194-1,35.0633555,136.935217,公立,名古屋市,延長保育,6ヶ月,5歳
守西保育園,保育所,108,7:30,19:30,792-0322,守山区瀬古三丁目1148,35.2007796,136.9711947,民間,社会福祉法人,延長保育+入所予約,産休あけ,5歳
びわの実保育園,保育所,40,7:15,19:15,486-7170,中村区高道町6-5-11,35.1800701,136.8629604,民間,社会福祉法人,延長保育,産休あけ,3歳
天使保育園,保育所型認定こども園,83,7:15,19:15,811-3503,瑞穂区苗代町19-23,35.1183219,136.9252147,民間,宗教法人,延長保育+子育て支援センター+入所予約,産休あけ,5歳
星のまち保育園,保育所,40,7:00,19:00,781-2155,千種区星が丘元町3-6,35.1590324,136.9680377,民間,社会福祉法人,延長保育,6ヶ月,3歳
めばえ保育園,保育所,110,7:15,19:15,802-2188,天白区平針一丁目1808,35.1098383,136.9588119,民間,社会福祉法人,延長保育+子育て支援センター+入所予約,産休あけ,5歳
黒石保育園,保育所,100,7:30,19:30,876-2488,緑区桃山二丁目97,35.093259,136.9543347,公立,名古屋市,延長保育,6ヶ月,5歳
保育室らべんだー,家庭的保育事業,3,8:30,16:30,N/A,北区紅雲町,35.2322488,136.9089517,民間,個人,none,6ヶ月,2歳
アイン楽園町保育園,保育所,60,7:00,19:00,833-7105,昭和区楽園町13－1,35.1518415,136.9590357,民間,株式会社,延長保育,6ヶ月,5歳
音聞山保育園,保育所,380,7:00,19:00,832-6455,天白区音聞山1613,35.1297195,136.9677716,民間,宗教法人,延長保育+子育て支援センター+入所予約,産休あけ,5歳
東愛保育園,保育所,100,7:30,19:30,853-3009,瑞穂区前田町1-1-9,35.1242856,136.9343415,民間,社会福祉法人,延長保育,産休あけ,5歳
幼保連携型認定こども園スカイ,幼保連携型認定こども園,138,7:00,19:00,739-1112,守山区桔梗平一丁目408-1,35.208053,136.9575536,民間,社会福祉法人,延長保育+一時保育+入所予約,産休あけ,5歳